  0.0000   0.0000  -3.0182  14.4048  39.5602  96.3090  22.4734 646.9769 -38.9445 -732.7706 -51.0274
  0.0000   0.0000   7.3786  17.5551  45.1210  95.8988  25.4889 649.4120 -39.1128 -737.1934 -49.7909
  0.0000   0.0000   5.1059  15.0328  45.4616  94.3597  24.5952 653.1649 -40.3659 -737.2818 -49.8606
  0.0000   0.0000   5.6761  24.5601  40.7468  91.7032  26.2692 643.6052 -39.1142 -729.5877 -52.5065
  0.0000   0.0000   3.4098  16.6388  44.3957  94.2251  24.7850 650.0816 -40.7631 -735.2883 -50.6650
  0.0000   0.0000   7.3071  17.4757  47.0190  95.2855  24.5435 649.4264 -39.6020 -735.9863 -50.8548
  0.0000   0.0000  -0.2486  14.1839  42.7178  96.0195  23.8141 644.9217 -40.6319 -729.3514 -51.9224
  0.0000   0.0000  -7.5514  14.8550  40.3832  94.3065  22.6125 641.5786 -39.5980 -732.3671 -49.3220
  0.0000   0.0000   0.7611  13.0721  44.0713  97.2545  24.7562 647.0946 -40.6635 -733.2371 -51.5869
  0.0000   0.0000  -2.4009  14.2601  44.0648  91.2479  24.5770 643.9089 -40.9124 -727.3096 -52.2376
  0.0000   0.0000  -0.0700  19.7175  39.6573  93.1395  23.5742 646.7457 -40.3129 -733.2858 -49.3056
  0.0000   0.0000   1.8769  26.4780  37.1584  93.8105  21.8815 647.9600 -39.2785 -736.0004 -50.1327
  0.0000   0.0000   0.6100  20.9472  37.9582  90.7394  24.4117 648.7786 -40.4357 -731.7547 -50.0348
  0.0000   0.0000   3.2268  13.8750  47.4631  94.0728  24.4751 650.4076 -40.0093 -736.1069 -50.9506
  0.0000   0.0000   7.4096  17.2765  45.9562  95.5529  23.7572 649.6586 -41.0925 -732.3947 -51.3047
  0.0000   0.0000   3.9306  16.2450  41.8730  96.1529  24.0974 648.8490 -39.7883 -733.1515 -50.3468
  0.0000   0.0000  -0.1718  13.9009  39.9029  98.2421  25.0262 647.8934 -40.2353 -735.3545 -49.5474
  0.0000   0.0000   7.9923  15.7054  43.8136  98.5976  23.6480 645.8525 -39.4427 -728.7093 -51.4727
  0.0000   0.0000   1.3503  27.4168  36.3873  94.7734  24.9945 646.0005 -39.5413 -739.2641 -49.4169
  0.0000   0.0000   4.6932  16.2516  44.5401  92.4713  26.5697 651.1630 -40.5234 -735.9329 -49.8462
  0.0000   0.0000  13.3443  25.8500  45.2868  94.4056  25.2950 646.3262 -38.7839 -735.7006 -49.3349
  0.0000   0.0000   7.4898  15.7225  46.6911  97.1072  23.4475 647.1359 -41.1710 -730.9422 -50.5011
  0.0000   0.0000  11.3483  21.3933  46.8891  95.1691  22.3948 650.8527 -39.5648 -735.8631 -49.9228
  0.0000   0.0000  10.6416  22.3103  42.1083  97.3084  23.5287 649.2601 -39.8252 -733.0962 -50.9528
  0.0000   0.0000   5.6242  18.1661  42.2882  95.3273  26.5403 648.3911 -39.3695 -736.2812 -49.4380
  0.0000   0.0000   6.0858  21.5458  40.8678  92.1804  26.9725 650.9472 -39.9878 -736.1644 -50.2758
  0.0000   0.0000  14.0974  19.5021  54.5674  93.4445  24.2034 644.8272 -41.2117 -730.4103 -50.8252
  0.0000   0.0000   6.2285  22.1666  40.5271  95.7631  25.5554 651.4014 -40.6821 -738.4557 -50.0472
  0.0000   0.0000  19.4024  25.8405  46.0660  93.7369  28.3207 650.3409 -39.5349 -734.3064 -51.0613
  0.0000   0.0000   8.8221  15.0885  48.9343  94.3619  29.0765 650.5299 -40.6630 -739.2861 -49.2199
  0.0000   0.0000  -0.3508  14.6817  44.4926  93.4359  24.4712 647.1271 -38.8210 -735.8316 -49.9067
  0.0000   0.0000   9.3509  16.6174  50.4786  93.5791  26.6152 648.0269 -40.6899 -736.2267 -49.0497
  0.0000   0.0000  11.3364  19.2940  49.9081  93.3252  24.4544 650.4087 -41.5552 -732.3856 -52.1132
  0.0000   0.0000  11.4967  17.6887  49.8663  98.3035  21.9678 647.7925 -41.0038 -733.4773 -49.6410
  0.0000   0.0000   0.2743  17.2283  38.1435  96.2372  23.9868 648.8015 -40.2152 -733.1322 -50.7757
  0.0000   0.0000   1.2688  19.6650  42.4049  93.6440  24.6903 645.5860 -41.2074 -733.5105 -50.0034
  0.0000   0.0000   2.0921  18.7522  35.7755  95.8629  24.6616 650.8744 -39.0286 -734.7371 -50.0687
  0.0000   0.0000  -0.8851  14.5799  45.0884  95.2513  23.9231 642.8348 -40.3405 -731.9120 -50.3101
  0.0000   0.0000   4.6830  19.3264  41.9296  94.3583  23.6351 649.1940 -41.0269 -732.9530 -49.7804
  0.0000   0.0000   0.7803  18.7001  39.4963  94.4844  24.5310 645.8090 -40.0121 -731.7264 -50.5019
  0.0000   0.0000   9.8408  20.3223  48.7774  92.9689  23.7312 643.3592 -40.4546 -728.2522 -50.6114
  0.0000   0.0000  -8.0573  17.8733  36.1091  91.8164  26.2020 640.1064 -38.7128 -732.6734 -48.7782
  0.0000   0.0000   4.4318  14.6419  43.7959  94.7735  24.8631 648.6720 -40.0915 -730.8900 -51.3330
  0.0000   0.0000   5.2609  25.1105  40.2090  93.6612  23.8410 641.6241 -40.2390 -728.6636 -50.2823
  0.0000   0.0000   5.9844  13.5020  43.5207  96.6369  26.1632 650.4680 -39.7386 -733.7615 -50.8064
  0.0000   0.0000   2.8827  18.2521  39.7395  94.7464  25.4534 652.0291 -40.7805 -736.7386 -49.8188
  0.0000   0.0000   9.6622  16.8877  49.9753  93.1716  23.7207 649.7548 -40.1718 -733.0453 -50.6309
  0.0000   0.0000   4.5027  17.1699  44.1409  93.0948  26.7675 652.6251 -40.4459 -738.6904 -50.1591
  0.0000   0.0000   0.9926  15.7489  41.2861  93.7947  26.0136 654.2591 -40.8222 -740.0751 -49.2124
  0.0000   0.0000   3.7293  16.1646  44.9722  96.9619  24.2788 643.5792 -40.1632 -733.0554 -49.0088
  0.0000   0.0000  -2.6631  16.9859  38.8570  93.5483  25.3890 650.4106 -40.9400 -735.7539 -51.1600
  0.0000   0.0000   5.8887  15.6044  47.4491  92.2477  25.3080 645.9065 -38.3981 -731.7176 -50.5113
  0.0000   0.0000  -2.0281  16.4459  42.9858  92.8582  23.4940 648.0577 -40.5385 -735.2096 -50.1216
  0.0000   0.0000  -2.1791  20.1751  36.0280  94.2469  23.8708 643.5079 -40.8411 -727.5391 -51.6277
  0.0000   0.0000   4.0207  18.5874  39.9295  95.2786  25.6346 653.0164 -39.6956 -739.1179 -49.6124
  0.0000   0.0000   9.2831  19.1212  47.6495  96.7970  22.5236 640.1906 -40.8415 -725.2420 -50.9153
  0.0000   0.0000  -5.0963  16.8893  33.7766  94.9076  24.0102 651.7905 -39.9530 -736.1774 -50.3401
  0.0000   0.0000  -1.9042  18.0226  36.2521  95.3411  26.2089 648.2509 -39.6832 -737.8888 -48.4079
  0.0000   0.0000   9.3514  20.6094  42.6795  98.0449  25.4703 646.0859 -39.9512 -732.6635 -50.9239
  0.0000   0.0000   4.5969  16.6467  43.7406  95.9350  24.3157 648.9662 -39.0110 -735.9992 -49.9971
  0.0000   0.0000   5.4999  12.7194  41.0574  93.4925  31.7331 654.7179 -40.6421 -739.2863 -48.2921
  0.0000   0.0000   5.8342  19.0470  42.6365  96.6447  22.8100 648.3721 -40.5285 -732.6881 -50.4595
  0.0000   0.0000   6.8202  16.0852  42.0700  95.2339  28.2950 651.2689 -39.3041 -737.5045 -49.3241
  0.0000   0.0000   7.2032  18.3754  39.8405  96.2135  26.3317 650.5934 -38.7203 -735.4044 -50.0268
  0.0000   0.0000   6.4408  16.5187  44.1886  93.3980  28.2505 652.5745 -39.8717 -738.1930 -50.4247
  0.0000   0.0000   5.1607  20.2354  39.9380  96.2491  24.4767 648.2629 -39.9990 -732.9215 -51.0808
  0.0000   0.0000   3.3401  17.5271  38.3363  94.4607  27.2482 654.1513 -40.3730 -738.1246 -49.8859
  0.0000   0.0000   7.5449  18.7176  45.1196  95.8822  25.2017 646.5043 -40.2955 -732.7701 -50.8148
  0.0000   0.0000   3.7233  20.6891  39.5697  96.0917  23.5326 650.8664 -39.9309 -735.9154 -51.1799
  0.0000   0.0000   0.1717  22.1479  40.1921  93.9705  21.7795 643.5308 -40.7721 -730.8565 -49.8204
  0.0000   0.0000   3.9884  20.0666  43.9081  93.9813  25.0721 641.1429 -40.7218 -728.0504 -51.4104
  0.0000   0.0000   0.8185  20.9586  35.4109  98.2064  23.8289 648.1562 -39.2241 -737.3409 -49.1774
  0.0000   0.0000  11.1218  18.2401  45.6017  94.9256  28.2260 648.3249 -40.4001 -734.6806 -49.1158
  0.0000   0.0000  -3.8109  17.9695  36.0865  95.2972  24.8412 647.8568 -38.7846 -737.7958 -49.2817
  0.0000   0.0000  -0.3209  16.2351  40.1788  94.6689  25.7346 646.9487 -40.4825 -735.0768 -48.5277
  0.0000   0.0000   9.1752  18.2467  44.3313  97.9632  25.0877 649.8988 -40.5422 -736.0717 -49.7386
  0.0000   0.0000   4.3838  16.5808  42.7568  95.4099  25.1413 649.6630 -41.1967 -733.5607 -50.4107
  0.0000   0.0000  12.7002  16.2992  46.3782  97.1578  27.2410 652.2051 -40.8632 -735.7383 -49.9796
  0.0000   0.0000   4.6925  17.6796  44.2387  95.1844  23.7188 647.1839 -41.3790 -731.6271 -50.3068
  0.0000   0.0000   5.8990  16.8820  40.6703  96.4498  27.4641 652.1483 -40.4222 -736.0841 -51.2092
  0.0000   0.0000   6.3048  21.0849  40.3812  99.8138  23.1809 647.3877 -39.5199 -736.2685 -49.7554
  0.0000   0.0000   2.0191  16.7503  43.4732  92.6869  24.1746 646.3004 -40.5585 -731.2381 -49.5698
  0.0000   0.0000  11.4936  15.8486  44.2770 101.3833  24.8059 648.6985 -40.7377 -730.2008 -52.5812
  0.0000   0.0000   6.4248  17.9490  42.1389  98.3208  23.7990 647.9666 -39.5549 -734.1284 -50.0661
  0.0000   0.0000   8.4126  22.9265  39.5276  97.3902  24.0434 641.8106 -40.5046 -724.8351 -51.9459
  0.0000   0.0000   9.3951  19.3020  42.1426  94.0948  28.4328 650.5880 -39.9114 -734.9128 -50.3410
  0.0000   0.0000  11.6249  18.9548  47.7885  92.9322  25.9505 647.0062 -41.0708 -729.8067 -50.1297
  0.0000   0.0000  12.7244  17.3202  47.2296  96.0359  28.6278 645.4905 -39.6896 -732.2212 -50.0689
  0.0000   0.0000  15.7506  17.8260  51.1219  95.5941  27.3660 651.6269 -39.5300 -738.3164 -49.9379
  0.0000   0.0000  13.2672  22.9806  42.9553  91.6091  27.1672 651.5371 -39.8322 -732.5138 -50.6361
  0.0000   0.0000  11.9998  24.0906  44.3060  95.7924  24.9820 646.7721 -39.6499 -733.2141 -51.0793
  0.0000   0.0000   3.0318  15.7972  42.3139  93.4149  23.9734 649.4443 -40.4571 -732.4651 -48.9896
  0.0000   0.0000   4.5398  17.7774  45.3866  93.9260  24.2579 646.6897 -40.0717 -731.3362 -52.0899
  0.0000   0.0000   9.5708  26.7573  41.4714  95.4416  24.1097 640.7929 -40.2733 -728.8342 -49.8945
  0.0000   0.0000   4.0096  20.9734  37.5209  95.1140  26.2258 649.4828 -40.0066 -735.3330 -49.9676
  0.0000   0.0000   0.1437  17.2635  42.8982  91.4382  25.7689 645.9473 -40.4086 -732.6554 -50.1084
  0.0000   0.0000   9.2584  21.6452  41.8213  93.3722  26.9214 652.4472 -39.4575 -739.1327 -48.3588
  0.0000   0.0000   1.8675  19.5075  38.3472  95.0667  26.2063 653.7699 -40.0959 -741.7330 -49.2013
  0.0000   0.0000   3.0148  14.6155  44.6964  90.8051  28.5060 651.6866 -40.6281 -737.4765 -49.1901
  0.0000   0.0000   8.6058  21.9926  40.8177  94.3952  27.9086 651.9641 -38.2696 -740.7757 -49.4270
  0.0000   0.0000   5.3675  17.2661  45.2795  98.0280  25.8067 644.3790 -40.9925 -735.1988 -49.2006
  0.0000   0.0000  10.4269  26.0446  41.4769  95.9648  25.1207 646.5231 -40.0065 -732.9832 -51.7137
  0.0000   0.0000   6.3802  18.7510  43.3122  96.4633  24.8938 650.5299 -40.7077 -737.6249 -49.2373
  0.0000   0.0000   5.8046  21.9803  43.0100  96.7676  23.4367 643.5991 -40.6116 -731.3896 -50.9878
  0.0000   0.0000   8.8114  19.9508  40.9831  96.8214  26.6988 649.7383 -38.8033 -735.8573 -50.7204
  0.0000   0.0000   2.4661  17.4835  46.6826  94.8051  25.2079 639.5105 -41.0705 -729.9287 -50.2243
  0.0000   0.0000   0.0891  20.2330  41.9933  95.1600  21.9510 642.1350 -40.1846 -729.9077 -51.2909
  0.0000   0.0000  20.3450  19.6240  47.7852  97.1629  24.9537 654.4015 -39.8565 -732.9812 -50.7446
  0.0000   0.0000   5.0885  19.2161  38.8967  96.0077  25.0894 651.9559 -40.3074 -735.1949 -50.5749
  0.0000   0.0000  12.1819  13.4880  48.4426  97.0829  25.3767 653.6817 -39.8879 -735.2200 -50.7822
  0.0000   0.0000  12.8244  16.7478  41.5682  91.7990  32.3190 659.8174 -39.5493 -738.8135 -51.0640
  0.0000   0.0000  17.9334  21.1157  48.1252  93.9322  29.6778 651.1414 -39.6730 -737.2621 -49.1239
  0.0000   0.0000  11.4002  15.3278  46.8239  92.2379  29.1243 657.7524 -40.9760 -739.6035 -49.2867
  0.0000   0.0000  13.2401  17.2361  46.2989  94.5057  27.5713 655.8539 -39.6273 -737.6386 -50.9599
  0.0000   0.0000   9.0363  15.1046  49.0549  96.7757  23.8620 650.4651 -40.1568 -736.8390 -49.2304
  0.0000   0.0000   7.1701  13.7151  45.1038  96.0218  25.2880 650.6989 -39.8829 -732.2706 -51.5040
  0.0000   0.0000   6.4917  16.3994  41.9710  95.0488  25.6197 655.5078 -39.7488 -740.5932 -47.7130
  0.0000   0.0000   0.7547  15.4991  46.2331  94.7371  23.2632 643.3833 -39.3807 -733.7313 -49.2491
  0.0000   0.0000  13.4449  22.3156  50.4086  93.9392  23.0588 644.9366 -40.0447 -729.8576 -51.3117
  0.0000   0.0000   6.4711  19.8589  44.9283  95.4272  25.4194 643.5935 -40.0485 -732.5198 -50.1878
  0.0000   0.0000   5.3699  16.4446  48.8405  96.0018  22.4931 647.0947 -40.1186 -735.2659 -50.1202
  0.0000   0.0000   9.6641  17.6404  47.3076  97.5504  25.5575 644.8691 -40.0037 -733.5133 -49.7440
  0.0000   0.0000   8.6782  17.2161  46.7032  98.1859  24.9935 647.7686 -41.3016 -733.3776 -51.5099
  0.0000   0.0000  13.6211  14.3967  53.1679  92.1651  28.0509 652.4839 -37.9171 -740.6796 -48.0468
  0.0000   0.0000   7.7076  16.6450  47.6402  96.6914  25.5820 645.1783 -38.7361 -736.0440 -49.2492
  0.0000   0.0000   3.8830  14.9069  47.1485  94.5708  25.5270 646.0082 -39.8561 -733.0514 -51.3709
  0.0000   0.0000  11.5020  13.7445  49.7508  92.5043  28.3307 658.5673 -40.0502 -742.6402 -48.7052
  0.0000   0.0000  12.7916  23.1182  49.9446  95.5648  23.2112 646.1328 -40.3334 -734.7125 -50.1341
  0.0000   0.0000  11.2697  19.5198  43.8001  93.6789  28.5038 650.6095 -39.6706 -734.5192 -50.6525
  0.0000   0.0000   8.0267  20.8160  38.2134  96.3586  24.7417 652.6006 -37.8944 -738.9009 -47.9083
  0.0000   0.0000  -3.5442  18.8991  39.0036  91.3166  24.1053 643.6250 -40.7639 -728.5233 -51.2065
  0.0000   0.0000   3.1125  19.8076  38.2371  96.8875  23.3447 648.6367 -40.1552 -732.8725 -50.7733
  0.0000   0.0000   2.3698  21.5068  38.9079  94.2022  23.0829 648.0621 -40.8973 -730.2789 -52.2158
  0.0000   0.0000   0.5901  20.3808  40.8601  92.0589  21.7259 648.1523 -40.7052 -731.3842 -50.4985
  0.0000   0.0000   4.5974  21.1608  35.9965  93.6214  24.4943 651.9848 -39.3275 -730.8470 -52.4860
  0.0000   0.0000   1.5867  14.5188  42.5314  93.4768  25.3406 651.1707 -40.1175 -734.1476 -51.1866
  0.0000   0.0000   6.0400  12.9771  47.4403  94.2616  27.6261 648.9591 -39.7104 -735.4233 -50.0905
  0.0000   0.0000   6.0910  14.5319  45.5753  93.3271  26.4305 652.4822 -40.0642 -735.2397 -50.9521
  0.0000   0.0000   3.8193  13.8433  45.8029  92.8072  25.1487 655.3595 -39.9502 -737.8336 -51.3585
  0.0000   0.0000   6.9284  15.4003  45.5916  96.5882  24.8861 647.2498 -39.2209 -734.6758 -48.8910
  0.0000   0.0000   3.0843  13.4917  43.5229  95.4025  25.3671 651.3428 -39.7156 -735.9000 -50.4271
  0.0000   0.0000   2.3498  17.9391  43.6447  93.7508  26.9867 644.6962 -39.0992 -734.9377 -50.6307
  0.0000   0.0000   4.0829  21.4863  41.6824  92.8978  25.3497 645.1161 -38.7221 -732.9835 -50.7438
  0.0000   0.0000   3.3051  14.5303  43.8359  93.1352  24.9822 655.9817 -40.8006 -737.9752 -50.3844
  0.0000   0.0000   9.5963  17.8467  49.7462  94.1053  22.7533 647.6340 -40.2583 -729.3208 -52.9102
  0.0000   0.0000  -1.1122  16.9532  39.5988  95.3641  26.1598 646.9087 -41.5126 -733.7232 -50.8610
  0.0000   0.0000   8.8537  13.8397  47.0366  98.7810  24.5700 650.2939 -39.0262 -737.0542 -49.5872
  0.0000   0.0000   7.4517  20.4422  45.6669  93.6504  26.3419 643.6079 -38.8664 -734.3682 -49.0230
  0.0000   0.0000   1.5546  15.1141  42.1973  96.4023  26.0782 647.3684 -39.5692 -736.0440 -49.9924
  0.0000   0.0000   7.9560  19.8891  47.1357  95.0027  22.9315 647.2822 -41.3188 -730.6930 -52.2734
  0.0000   0.0000   6.7562  19.1614  44.5252  97.4397  22.2515 645.1866 -41.5885 -728.9800 -51.2397
  0.0000   0.0000   4.1343  10.0760  51.1380  96.7675  24.3290 649.1662 -41.2851 -734.6178 -51.4395
  0.0000   0.0000   7.1009  16.8074  47.6227  92.8878  25.7749 642.5260 -39.8961 -728.2642 -50.3576
  0.0000   0.0000   4.1727  14.5442  46.5408  97.9573  23.5088 645.1914 -40.4748 -731.8082 -51.2869
  0.0000   0.0000   9.7660  17.3080  44.5484  94.8990  25.5558 651.1200 -39.9271 -733.4911 -50.2471
  0.0000   0.0000   9.1116  15.9811  45.9504  97.9416  24.5880 646.1882 -39.7291 -731.8106 -49.9980
  0.0000   0.0000   7.5039  22.0928  45.8458  93.9222  22.8908 642.7677 -39.9194 -729.4033 -50.6928
  0.0000   0.0000  17.0889  14.8417  52.7212  97.5565  27.3179 651.4650 -40.2940 -736.9157 -49.6036
  0.0000   0.0000   9.9836  17.5449  51.9245  93.7126  24.3013 645.8476 -39.1277 -732.3362 -51.8834
  0.0000   0.0000   9.3383  19.4046  46.4541  96.3850  24.3361 648.8983 -39.8201 -736.2692 -50.0505
  0.0000   0.0000  11.9413  16.5637  48.1161  93.9479  27.3997 654.3180 -40.2139 -738.0412 -50.1489
  0.0000   0.0000   8.0811  16.8604  47.6616  95.1970  25.5141 646.2534 -40.2857 -732.2418 -50.8778
  0.0000   0.0000   9.2121  21.5707  45.0102  93.3254  24.9212 645.3022 -39.8663 -731.8545 -49.1967
  0.0000   0.0000   8.9351  17.9866  41.8004  94.4197  30.5650 653.5602 -39.5640 -738.6351 -51.1977
  0.0000   0.0000   2.1368  14.4705  44.3816  96.0717  26.6092 647.1966 -40.5114 -736.8096 -49.2719
  0.0000   0.0000  10.1134  15.5977  46.7422  94.5140  27.1190 648.9794 -40.1420 -731.6900 -51.0069
  0.0000   0.0000   7.3129  21.8100  39.2823  97.2195  24.9942 651.7880 -40.6491 -736.1332 -50.9989
  0.0000   0.0000   8.9832  16.3021  48.3707  93.7190  26.0116 651.6023 -41.3529 -734.6854 -50.9841
  0.0000   0.0000   7.2330  18.7545  46.9097  94.5321  24.2890 642.7015 -40.1526 -728.9280 -50.8732
  0.0000   0.0000   8.3478  16.2991  42.7753  97.2003  28.1398 650.9561 -39.4025 -737.3606 -50.2598
  0.0000   0.0000   6.0334  22.1188  40.2058  95.7041  24.1403 644.9089 -39.4251 -731.0632 -50.5562
  0.0000   0.0000   3.7138  18.2000  40.2600  96.1575  25.1851 649.5431 -40.2571 -734.4397 -50.9351
  0.0000   0.0000   1.1984  18.1544  42.1837  94.7420  22.0629 642.7814 -40.4314 -726.3294 -51.9652
  0.0000   0.0000   3.3434  22.7828  38.5125  93.8064  23.5948 649.5776 -39.7371 -734.8864 -50.3073
  0.0000   0.0000  13.8312  24.0058  46.8856  96.2398  21.9568 643.4746 -39.2463 -727.4318 -52.0531
  0.0000   0.0000   1.0452  17.2474  43.5612  95.3950  22.5572 641.6989 -39.9821 -728.8791 -50.5533
  0.0000   0.0000   7.2660  22.2909  42.5072  93.4064  25.6129 652.4598 -39.7516 -740.2575 -49.0022
  0.0000   0.0000  10.3568  15.0812  52.3361  94.9490  23.9247 649.5188 -40.5276 -734.0300 -50.8954
  0.0000   0.0000   6.6188  20.5670  44.1050  92.5434  25.7543 645.6154 -40.3322 -731.6397 -49.9945
  0.0000   0.0000   5.1455  18.2689  41.1129  93.3359  26.0484 649.9036 -40.0754 -733.0058 -50.4429
  0.0000   0.0000   1.3746  20.3353  37.0566  92.8282  27.0655 651.4445 -40.2427 -737.5717 -49.5412
  0.0000   0.0000   6.0237  17.6725  41.0414  93.9230  26.9415 648.0872 -39.0556 -730.8153 -51.7710
  0.0000   0.0000   8.2239  19.6873  41.1157  93.6803  26.7757 652.1864 -39.7408 -737.4978 -47.9829
  0.0000   0.0000   9.7121  17.1318  41.7218  94.9361  27.5583 655.6256 -39.2100 -737.0579 -50.9936
  0.0000   0.0000   7.4900  18.5639  41.7571  91.1302  28.8502 653.2362 -40.0556 -735.5854 -50.4067
  0.0000   0.0000   0.7445  18.7606  37.2697  91.3210  25.2837 652.0756 -39.9470 -733.7161 -50.3029
  0.0000   0.0000  -0.2278  15.4227  42.6339  96.0345  23.4324 646.2886 -40.0980 -732.5059 -51.4360
  0.0000   0.0000   8.4731  22.4405  42.0570  95.2364  23.0514 648.6666 -38.8656 -733.6229 -50.4903
